Economy,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%),Income group,average_learning_Adjusted_of_school,GDP(2022)
Cuba,CUB,2017,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,High
Cyprus,CYP,1990,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1991,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1992,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1993,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1994,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1995,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1996,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1997,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1998,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,1999,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2000,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2001,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2002,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2003,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2004,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2005,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2006,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2007,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2008,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2009,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2010,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2011,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2012,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2013,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2014,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2015,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2016,High,High,High,High,Middle,High income,High,Middle
Cyprus,CYP,2017,High,High,High,High,Middle,High income,High,Middle
Czech Republic,CZE,1990,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1991,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1992,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1993,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1994,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1995,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1996,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1997,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1998,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,1999,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2000,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2001,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2002,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2003,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2004,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2005,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2006,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2007,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2008,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2009,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2010,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2011,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2012,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2013,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2014,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2015,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2016,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Czech Republic,CZE,2017,Middle,Middle,Middle,Middle,Low,High income,High,Middle
Democratic Republic of Congo,COD,1990,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1991,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1992,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1993,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1994,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1995,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1996,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1997,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1998,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,1999,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2000,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2001,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2002,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2003,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2004,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2005,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2006,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2007,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2008,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2009,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2010,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2011,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2012,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2013,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2014,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2015,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2016,Low,Middle,Low,Middle,High,Low income,Low,Middle
Democratic Republic of Congo,COD,2017,Low,Middle,Low,Middle,High,Low income,Low,Middle
Denmark,DNK,1990,High,High,High,High,High,High income,High,High
Denmark,DNK,1991,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1992,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1993,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1994,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1995,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1996,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1997,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1998,High,High,High,High,Middle,High income,High,High
Denmark,DNK,1999,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2000,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2001,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2002,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2003,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2004,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2005,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2006,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2007,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2008,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2009,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2010,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2011,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2012,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2013,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2014,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2015,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2016,High,High,High,High,Middle,High income,High,High
Denmark,DNK,2017,High,High,High,High,Middle,High income,High,High
Djibouti,DJI,1990,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1991,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1992,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1993,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1994,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1995,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1996,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1997,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1998,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,1999,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2000,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2001,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2002,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2003,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2004,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2005,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2006,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2007,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2008,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2009,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2010,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2011,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2012,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2013,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2014,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2015,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2016,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Djibouti,DJI,2017,Low,Middle,Middle,Middle,Middle,Lower middle income,Middle,Low
Dominica,DMA,1990,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1991,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1992,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1993,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1994,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1995,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1996,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1997,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1998,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,1999,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2000,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2001,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2002,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2003,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2004,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2005,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2006,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2007,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2008,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2009,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2010,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2011,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2012,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2013,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2014,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2015,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2016,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominica,DMA,2017,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Low
Dominican Republic,DOM,1990,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Middle
Dominican Republic,DOM,1991,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Middle
Dominican Republic,DOM,1992,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Middle
Dominican Republic,DOM,1993,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Middle
Dominican Republic,DOM,1994,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Middle
Dominican Republic,DOM,1995,Middle,High,Middle,Middle,Low,Upper middle income,Middle,Middle
Dominican Republic,DOM,1996,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,1997,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,1998,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,1999,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2000,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2001,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2002,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2003,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2004,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2005,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2006,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2007,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2008,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2009,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2010,Middle,High,Middle,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2011,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2012,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2013,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2014,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2015,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2016,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Dominican Republic,DOM,2017,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,1990,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1991,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1992,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1993,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1994,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1995,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1996,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1997,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1998,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,1999,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2000,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2001,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2002,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2003,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2004,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2005,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2006,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2007,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2008,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2009,Middle,High,High,Middle,Low,Upper middle income,Middle,Middle
Ecuador,ECU,2010,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2011,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2012,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2013,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2014,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2015,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2016,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Ecuador,ECU,2017,Middle,High,High,Middle,Middle,Upper middle income,Middle,Middle
Egypt,EGY,1990,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1991,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1992,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1993,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1994,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1995,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1996,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1997,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1998,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,1999,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2000,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2001,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2002,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2003,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2004,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2005,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2006,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2007,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2008,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2009,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2010,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
Egypt,EGY,2011,Middle,Middle,Middle,Middle,Middle,Lower middle income,Middle,High
